"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020","2021",
"Congo, Dem. Rep.","COD","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","848.096959000106","776.881699922183","690.051404941028","591.979827604918","554.010830296765","546.246191009884","540.162442543588","510.473103104245","495.958097237293","467.894227623839","432.699339410161","420.272176623265","426.174628471274","445.514853704226","473.958929911241","502.897199864869","528.87169977035","558.900153791766","586.02874935629","587.55281534765","616.532399097821","650.436603193977","650.921589568873","731.932821317427","824.412437586952","877.68083519797","932.405165239872","1023.53983315292","1073.28916860698","1104.62442346377","1101.25040167561","1179.49914208545",
"Congo, Rep.","COG","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3429.41170224292","3530.78639952825","3605.20416552338","3551.36926630484","3331.57491680786","3442.72374262997","3559.74348658715","3525.35537763059","3620.05085513587","3482.03202057909","3687.23224588555","3769.26533216344","3910.79743422332","3910.65411079644","4016.42944592607","4305.8699382955","4616.63511049667","4267.75686072464","4473.22706795328","4827.90709126624","5152.51778959957","5204.00083364149","6062.8227764881","5810.92238326085","5681.77220166767","4448.91658612392","3687.58094927215","4073.92608527555","3876.86979474298","3851.01025769294","3570.01696519798","3553.28798535731",
"Colombia","COL","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","5083.67049407966","5252.63702311444","5479.89158534444","5796.49051322333","6143.69327664936","6475.07925216982","6607.49917788857","6829.08507782609","6825.87076807345","6520.96454503684","6753.4647939232","6911.72749437551","7085.62080980971","7398.18350233349","7888.45008373869","8412.99682930899","9135.67897534932","9891.37577029789","10291.1999875576","10357.3340858967","10830.1951175574","11694.7266079337","12095.6484973702","12798.6631873849","13390.0319482201","13378.6751471778","13971.3395877313","14334.9146083622","15161.3179744309","15720.5741986333","14854.521723148","16819.1762884735",
"Comoros","COM","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1513.47375803149","1442.88858106146","1563.78974510767","1612.22157192969","1526.28954887326","1580.2357294355","1554.55237378961","1610.09009806963","1614.17288645193","1635.19512146015","1818.02205165685","1864.20466530761","1898.09721034132","1937.86195740916","1989.61006346665","2069.17863370587","2146.12323416645","2177.67083913844","2261.34802331538","2301.97128631252","2367.77862867655","2464.35422707787","2655.73487461664","2795.2434656716","2887.06550385631","2884.77485185031","3053.30258484962","3240.17917020286","3373.5458667851","3429.53108336726","3398.84934391904","3546.84350218717",
"Cabo Verde","CPV","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","984.838043639273","1009.84143662668","1118.14722431312","1213.19633694756","1440.3737963893","1639.85714591166","1816.84769975412","2007.6624973606","2234.78327617252","2467.84346986648","2829.98838975954","2909.39406329411","3062.09266115435","3206.46325355478","3579.85678173203","3897.31894231801","4285.65497096109","5010.46656188849","5386.38323369462","5297.00705076392","5381.12626969127","5642.63765714818","5506.92386114997","5490.36706873796","5455.46833336898","5696.66582734199","6014.3055536343","6320.3420963092","6690.56937976392","7123.5505292386","6084.45605129371","6716.95633050564",
"Costa Rica","CRI","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4962.08260608774","5114.67667238696","5570.6529964932","5957.79319526681","6207.28740643329","6446.06302350567","6501.02252793829","6820.10240993548","7231.77470960671","7486.0530043998","7796.43088487322","8099.71240038965","8363.81072535866","8756.92195454368","9248.1266277441","9772.46432721832","10658.2776324504","11680.5728014243","12297.2133623557","12103.3818525831","12740.3409687648","13410.3545359515","14174.6021029438","14851.1354395433","15905.1479382135","16925.1794079777","18898.075223414","20168.2204808997","21144.4097740325","22467.875494931","22117.9271096529","23319.502282272",
"Caribbean small states","CSS","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","6129.3841708087","6433.33802406385","6735.88021632185","7063.22409416614","7355.37465002552","7655.69711922624","7995.57610574196","8377.18930398265","8534.69188160555","8994.08589734575","9471.79045936165","9836.21112526166","10304.6518424287","11108.3589815001","11819.1997641168","12549.8722481953","13794.4128870932","14590.2560541333","15002.1494681811","14499.7618654347","14807.7389440314","15200.9948214217","15475.8154248155","15713.6749497554","15957.9166496562","15725.9250355343","15493.7169219521","16175.3405273583","16645.4049673006","17049.114651124","15873.3771155867","17323.6122634721",
"Cuba","CUB","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Curacao","CUW","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","21888.3470571227","23054.7039565463","23478.2418557463","23520.551593883","23788.3703269392","24078.3759395459","24587.7749268238","25369.9855313677","26091.948096153","25950.142230552","25953.0970954179","26278.5653161665","25284.5767394793","25034.4605020184","24495.6340959287","24221.1536650115","23953.9407980131","24599.9378277875","24771.6010313145","24657.7630368865","20681.2446726143","22832.1941829503",
"Cayman Islands","CYM","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","75269.0991443664","77386.8151042494","76320.1659287252","69274.5712590085","66346.6280129851","66766.0423287818","65118.4454712649","64286.0055113228","64432.3505670553","65087.7173379803","66970.3135899715","69534.7719101223","72743.3190497892","75458.5686955195","70767.8129230448","74155.2778867172",
"Cyprus","CYP","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","13341.2041015625","13539.3173828125","14751.83203125","14844.37890625","15727.2216796875","17087.1484375","17314.978515625","17780.791015625","18758.78515625","19662.8046875","21288.583984375","22861.912109375","23556.408203125","24279.650390625","25944.826171875","27763.154296875","30015.4140625","32881.39453125","34830.00390625","33884.69140625","33508.25390625","33390.9921875","31908.14453125","30460.705078125","30175.68359375","31922.80859375","35890.12890625","38421.96875","40668.6171875","42711.28515625","40611.703125","44109.671875",
"Czechia","CZE","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","12717.9698654759","11648.8535434863","11841.855624409","12117.4496519413","12731.6704277588","13852.1499044007","14685.6935317916","14824.6595234413","14977.7220609734","15396.3117820518","16235.4806329245","17621.0541268449","18252.5727653685","19538.0704015253","20932.0784185044","22095.3878539836","23923.7038826992","26282.375491299","27974.487131849","27761.5091540229","27881.9679972276","29001.3680365492","29254.7312685144","30818.1081558477","32502.4753540118","33899.2865661657","36097.7052556977","38824.8879170919","41135.4929835656","42847.0047376207","41608.0253519702","45093.6577688704",
"Germany","DEU","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","19452.5734006722","20984.2498723886","21709.5013363356","21862.8021787152","22784.581468641","23552.2533168405","24071.8978026703","24572.6884223156","25345.0644636765","26291.2110793898","27199.0440906856","28368.543282612","29178.6374658122","29908.1395291325","31333.8363031281","31794.0960095207","34160.3449318802","36287.4822419008","37802.3874303197","36815.8440540696","38952.6946021004","42541.5310884096","43359.6148271723","44993.8927459315","47011.5510935131","47609.7810045816","50579.6839299266","53071.4555699913","55235.366304833","55652.8874913932","54844.5459733622","57881.0835847199",
"Djibouti","DJI","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3730.36651230337","3897.11431214617","4144.97437037023","4263.13340598945","4451.68384614482","4699.01907441073","4969.34925955894","5014.23741461734","5397.67901830656",
"Dominica","DMA","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4352.26468060773","4582.51406312343","4784.06989175277","4999.20008997646","5105.57422465134","5370.38796635646","5641.33134705495","5871.25227336678","6174.20447002506","6305.33434645858","6633.07340850224","6797.37800502648","6697.38013305281","7244.34825192445","7650.99534231551","7931.10488260115","8548.31024735836","9332.59888776275","10187.8809181854","10132.5238139","10328.0742198196","10521.0831482032","10245.1427621303","10470.2632741031","11179.8661383484","11327.0814065906","12159.6207660102","11511.6064241415","12132.3826409468","12918.5641101076","10817.4239015419","11950.5571602386",
"Denmark","DNK","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","18233.9460963723","19063.7439033892","19814.1433556692","20218.4990438268","21678.0844821497","22684.2526714422","23734.8315577158","24928.4029270327","25814.0591230284","26653.8239044055","28658.1249551454","29437.3103446499","30640.3456230968","30820.3892235438","32938.692099664","34150.1594558945","37334.3901608479","39006.2023239418","41278.3268270571","40331.4068810678","43003.0545921155","44403.3848413929","44803.9682421214","46726.8541437832","47901.4473627066","49045.3391904109","51976.0057060956","55356.680780178","57482.9623999067","58700.9746656312","60229.9147703017","64651.2164467137",
"Dominican Republic","DOM","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3666.6490013083","3747.89308357983","4177.94340235862","4501.80368161711","4627.19136862518","4900.29915779653","5194.22321909962","5656.02487469446","6006.41455422103","6353.71689506892","6697.52125743461","6913.04439955363","7231.22498603896","7172.966415408","7451.83523534101","8298.49512928288","9219.26706744999","10042.9091202133","10430.093008146","10458.8535944707","11317.472532971","11760.6418938012","11781.8868715091","12348.4253354838","13321.7670656573","14564.9469530273","15911.1543901247","16524.5338420587","17901.8193292237","18937.9631421431","17686.759042937","20462.5171301047",
"Algeria","DZA","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","6974.07637933505","6955.54482666039","7075.76023103809","6934.26030034942","6872.2093018629","7144.57349950824","7441.30153966296","7525.30567785633","7878.20657864769","8130.38787177924","8510.35927878826","8840.67416524156","9354.22172473625","10088.0867693187","10653.3430330799","11478.0280503093","11861.1660558485","12392.5059186266","12714.1616552994","12768.9937191152","13141.1202583704","13543.5987190283","13347.3627953184","13104.7371038263","13058.1245739587","12071.8141810043","11685.4514179182","11809.4830333846","12006.0102379705","12118.0045004936","11438.6911555723","12128.2749912629",
